Feature ID	Taxon	Confidence
95ad2aa802b36e307930e1627cce32b0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Cytophaga_sp.	0.9960125815978986
192b60193cd1a08f76165a315f7ccdcb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999988538483439
648d46cdf957936b2895eb7feb0731e1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Botryosphaeria_dothidea	0.9276820283930067
e4c616e0e34cf5f3837203933c18e498	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9991527146091214
3c70cb7ea646a341c9d3ff129734bd5f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cytophagaceae; g__Siphonobacter; s__Siphonobacter_sp.	0.9998979623474957
d46e2205f0c6ecf67b51f83d111c509c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	0.9907626916892047
46e821b50f219cecd9ddb436136a9909	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aureimonas	0.9648612418489042
73373d2d94551b3c53c3e01b6a02aeb3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9976840069585592
28c37a54926133b9bbae2c217759d466	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__Xanthomonas_sp.	0.7827572095240969
71b4db58981da58b0ec4ca74fc37cb49	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999969
57d717789b00b69bc62c3f74e57f03a5	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae; g__Quadrisphaera	0.9999939088373955
9dd0599a4221c7fc17f2ebcaab76450a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea	0.7390884193640156
3f43ce683f5da9bba6093557237a366b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Ancylobacter	0.7193059827209874
82dece6e35540738ba450a0c3a90b5a0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	0.822843216699934
166093520348b8c5ef6a4eb79faae728	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9999868108711915
dce288df5060c291c01529e7e8772b41	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999999731572705
cf3381318906e1e08f58bca905636dc0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9961662503202915
